,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"Artículos de hormigón, cemento y yeso",0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.26181566648020294,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.48044912987288413,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.27976977607897524,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.25792500256307527,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,0.44932313355952047,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,1.0682862514327596,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,3.189901702856379,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,6.901320254612497,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,10.398074475028984,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283,7.733339330785283
Industrias básicas de hierro y acero,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.26674347504205276,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,0.7463831126391041,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,1.9645815759497864,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,3.75458275768501,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,12.030882058859426,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,25.341852953305242,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,34.052718779756816,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,109.06930642222514,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,1438.4066512082834,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069,8450719460.746069
Metalurgia de no ferrosos,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.2654259971370809,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.170148321764918,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.12259434204802133,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.19843337303293573,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.42836260819170136,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,0.9367368996403114,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,2.3560471683955697,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,6.2971751498389406,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,14.44885958571296,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557,34.13231317607557
Fundición de metales,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.2612335523279219,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.16726262335911013,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,0.4498689675624057,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,1.23036028899286,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,3.2328554742821813,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,8.008777853449246,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,9.168069453994354,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,6.755329516063258,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,16.992339029461732,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183,25.0044509469183
"Estructuras metálicas, tanques, depósitos y generadores de vapor",0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.2631034480293337,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.16201727671494304,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.11794537513647452,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.09580083802791517,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.17867478273019266,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,0.5162594018209177,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,1.1208639582187097,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,2.4940543701907014,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,6.75480540867166,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985,15.66700677125985
"Forja, laminado y tratamiento de metales",0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.26048685558450746,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.2549913162776418,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,0.5877188239714615,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,1.204766440316174,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,3.5234123992276434,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,9.633411071809084,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,26.23423892075514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,29.646594215188514,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,49.10869466669938,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472,194.36146878673472
Artículos de cuchillería y ferretería y herramientas de mano,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.2611479675116435,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1623967919894609,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.1221443518091947,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.09795546992292792,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.19166869216218352,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,0.5584373807498988,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,1.1954839461296274,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,2.9820529343171254,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,7.530455223297938,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553,18.610790673919553
Otros productos metálicos,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.2613683833456504,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.16099855343127967,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.12626513887676882,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.10619840752166265,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.1971980739420509,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,0.5722155144608276,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,1.245782799663453,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,2.7726925232030686,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,8.782909420082575,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032,15.489663290250032
"Motores, turbinas, bombas y compresores",0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.2610681355023736,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.16072831614852845,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11754985057315093,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.11816442751089173,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.2368194863318518,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,0.6941314488707606,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,1.2448333303757497,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,3.3006362548060775,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,9.724093005565958,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107,23.181388582206107
"Engranajes, hornos, elevadores y otras maquinarias de uso general",0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.26457434568198934,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.17231509262021216,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.12255970568826324,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.09386400282234142,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.18470482692398704,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.5251010499261355,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,0.9411103396742337,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,2.6708548365964146,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,7.20164555860523,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142,18.754626159055142
Tractores y maquinaria agrícola,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.27042053718751013,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.18099623557443767,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.12752826626134528,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.1409483985026716,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.31960318802375376,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.745286515510224,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.7492793262838138,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,0.9273155016046974,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.9015810022333657,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482,1.3492358807861482
Otra maquinaria de uso especial,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.26473242837239397,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.17247953079861933,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.14863808450320537,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.0839541758006046,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.1610485254290639,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,0.4396301512596734,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.0680941786785692,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,1.8282144386404964,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,5.672470241033012,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038,11.172929800588038
Aparatos de uso doméstico,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.2648281569606059,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.16299859202801859,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.41733629697007224,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,0.9866255381106637,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.868235169596555,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.2860911901832583,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,1.884957638280449,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,3.489928313833368,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,2.6976165889360804,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985,6.8111051968215985
Máquinas de oficina e informática,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.26259760910165575,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.18380376258984032,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.1518741616834962,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.08553893166298732,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.16400415716972816,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.3817836628843274,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,0.7753204134345326,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,2.094575304127755,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,5.884024949970779,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844,21.647034954333844
"Motores, generadores y transformadores eléctricos",0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.2610538176633259,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1607704951587019,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.1128481784706592,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.05714662968703266,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.12488560295063067,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.3388371122464706,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,0.7335189394890085,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,1.6273557200725097,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,5.085943709486651,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995,8.6923548366995
