,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
Fibras sintéticas manufacturadas,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.2773325432103624,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.4124586486037529,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,0.8681482384286232,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,1.9486288969714494,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,3.5845646258225283,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,2.906433776691464,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,3.0135477021377755,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.336979513490725,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,5.219221381273043,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,6.0318635995255665,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281,5.742970751771281
"Cubiertas, cámaras y recauchutado de cubiertas",0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.2764861340367908,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.13624503626663564,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0621909947186694,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.0776848720755785,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.154902227826903,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.25309220009253064,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.48272914633709085,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,0.7818793768945564,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.8652379078498704,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.5488542552904327,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074,1.2162262017592074
Productos de caucho,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.27780587434704795,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.13569915588025339,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.07611865563288411,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.14165289265675174,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.2762269780471449,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.5405403878674386,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,0.8895094002484782,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.5238966620627634,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,2.754278685700884,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.4099249173330275,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195,1.8756929604721195
Productos de plástico,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.2782266056457594,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.13045632033328314,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.08719009607094375,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.0508751153241116,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.07749813439810183,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.15689732695221004,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.30476744012091217,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.42943868963349896,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,0.9133441693121469,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,1.3353603515041446,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385,3.3404526059095385
Vidrio y productos de vidrio,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.27981653698572195,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.12897535958731332,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08027514553270443,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.08895178758816513,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.20285928556704746,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,0.4456751736654274,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.062944496003726,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,1.7236595237839492,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,0.8729214900090376,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.1563564949940597,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946,1.3371646121834946
Productos de cerámica refractaria y no refractaria para uso no estructural,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.27663932568666727,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.12216052808637912,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.055816430017019414,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.0596825367269016,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.11457788234923161,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.25656703219438803,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.531296462723807,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.2736512373946898,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.3004205286684325,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.41232992755204645,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063,0.22301162592464063
Arcilla y cerámica no refractaria para uso estructural,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.2764785876860465,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,0.4751393403387816,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.0400721215931608,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.9033145862032308,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,1.6635047712553863,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.9395433164825162,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5021660380047921,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,0.5259374160315966,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.0251795471036829,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,1.5734749331331122,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054,2.632429341027054
"Cemento, cal y yeso",0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.2777952268989692,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.35682513176393815,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5331471314750091,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.5652386379125574,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.4159057594261828,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,0.7461799842568118,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.3670487845040658,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,1.5667530323677292,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,2.414920429489187,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,1.8965175326960182,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515,3.3094960541226515
"Artículos de hormigón, cemento y yeso",0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.2783513398908699,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.41666957109449676,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.18308112523537368,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.12859545161085784,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.17082532494205882,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.30684454285976326,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,0.6829713120116043,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.0840995854003665,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,1.18331464482746,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.6034743881760951,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575,0.32471870950021575
Industrias básicas de hierro y acero,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.2841004498796762,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,0.6133099341656401,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.2107559755248465,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,1.7463005544080978,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,4.041390784338961,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.844334396774298,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,5.099251528996551,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,8.915891666887465,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,19.019426466609502,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,55.70290525218233,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113,121.55262324906113
Metalurgia de no ferrosos,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.28256339232388683,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.13579216025521035,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.07326381364567425,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.08886616631857969,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.1446364625167229,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.23775608802767412,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.47943040586140295,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,0.9560012842610321,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,1.563166326612242,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,2.4619700239989495,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294,1.2588607803710294
Fundición de metales,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.2776722067131976,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.13327961128846155,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.27042475795719945,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,0.591315910461021,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,1.1587887978568023,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,2.107687345766096,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,1.7459980174799883,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,0.8337858956453781,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.4631939417124151,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.198257678089365,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124,1.2380339508809124
"Estructuras metálicas, tanques, depósitos y generadores de vapor",0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.27985375169816695,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.12934232212920005,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.07057955675591199,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.04295279256498752,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.062408023716975514,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.13500933914372126,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.2188878612520595,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.3738545308455743,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,0.7374744696866165,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,1.2581360047289047,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858,2.3254826303619858
